statuses_count,followers_count,friends_count,favourites_count,listed_count,default_profile,profile_use_background_image,verified,tweet_freq,followers_growth_rate,friends_growth_rate,favourites_growth_rate,listed_growth_rate,followers_friends_ratio,screen_name_length,num_digits_in_screen_name,name_length,num_digits_in_name,description_length,screen_name_likelihood,is_bot
101,42,240,515,0,False,True,False,0.0013813448796542785,0.0005744206430245514,0.0032824036744260082,0.007043491218039143,0.0,0.175,15,0,16,0,66,0.001966007066659515,1
38,16,0,187,0,True,True,False,0.000533010054942466,0.00022442528629156464,0.0,0.0026229705335326617,0.0,16.0,9,0,11,0,41,0.0034128418777454967,1
32,7,0,178,0,True,True,False,0.0008377706269109596,0.00018326232463677241,0.0,0.004660099112192213,0.0,7.0,14,4,16,0,73,0.0017245514614516585,1
145,99,500,838,0,True,True,False,0.002222474263481928,0.0015174134626531786,0.007663704356834235,0.012844368502054178,0.0,0.198,11,0,16,0,63,0.0019109517802316297,1
39,59,419,628,0,True,True,False,0.0008244894507631813,0.001247304553718659,0.008857976406917255,0.013276394232801995,0.0,0.14081145584725538,7,2,10,0,57,0.00032750806376338596,1
37,15,183,156,0,True,True,False,0.0010726660459860148,0.0004348646132375736,0.005305348281498398,0.004522591977670766,0.0,0.08196721311475409,8,0,10,0,38,0.002833493615476244,1
119,56,0,572,0,True,True,False,0.0029531562415701655,0.0013897205842683133,0.0,0.014195003110740628,0.0,56.0,14,1,15,0,57,0.002712374173307015,1
14,5,1,70,0,True,True,False,0.0001995698122228234,7.127493293672265e-05,1.4254986587344528e-05,0.000997849061114117,0.0,5.0,14,0,13,0,40,0.0010949946371166849,1
114,48,337,548,0,True,True,False,0.01680316921528381,0.007075018616961604,0.04967252653991793,0.08077312921031164,0.0,0.142433234421365,6,0,14,0,73,0.0008515081136099914,1
21,15,75,212,0,True,True,False,0.00035622556285570844,0.0002544468306112203,0.0012722341530561016,0.0035961818726385803,0.0,0.2,7,2,12,0,58,0.0006411253508884738,1
289,176,0,1074,2,True,True,False,0.004165887531447366,0.002537011091815697,0.0,0.015481533594375332,2.8829671497905645e-05,176.0,12,1,15,0,54,0.00090638349260049,1
22,14,136,140,0,True,True,False,0.0014404917052959132,0.000916676539733763,0.008904857814556555,0.00916676539733763,0.0,0.10294117647058823,11,1,12,0,65,0.0023484178440016552,1
78,21,21,307,0,True,True,False,0.0017233298926471036,0.00046397343263575866,0.00046397343263575866,0.006782849705675139,0.0,1.0,10,0,11,0,65,0.00295402855737426,1
42,13,0,76,0,True,True,False,0.0010977833612097945,0.0003397900879935078,0.0,0.0019864651298081995,0.0,13.0,8,0,14,0,54,6.347663781067514e-05,1
16,11,94,96,0,True,True,False,0.00037913009416077654,0.0002606519397355339,0.002227389303194562,0.0022747805649646594,0.0,0.11702127659574468,11,3,13,0,35,0.0009735795475251416,1
38,5,0,236,0,True,True,False,0.0011911766618956327,0.0001567337713020569,0.0,0.007397834005457087,0.0,5.0,8,3,12,0,59,0.00037054022225656785,1
726,277,0,810,7,False,True,False,0.009850065169246212,0.0037582204571366402,0.0,0.010989742130977179,9.497308014424722e-05,277.0,10,0,16,0,61,0.0008001483449803004,1
66,15,0,381,0,True,True,False,0.0032717935947700217,0.0007435894533568231,0.0,0.018887172115263307,0.0,15.0,6,3,10,0,35,7.179688442020297e-05,1
8,9,0,84,0,True,True,False,0.00020373345229857812,0.00022920013383590038,0.0,0.00213920124913507,0.0,9.0,6,1,14,0,41,0.0004694127798194438,1
58,35,0,312,0,True,True,False,0.0012337417010485506,0.0007444993023568839,0.0,0.006636679495295651,0.0,35.0,10,1,14,0,41,0.001240660312515763,1
48,14,0,179,0,False,True,False,0.00106243690858601,0.0003098774316709196,0.0,0.0039620043049353295,0.0,14.0,12,0,13,0,35,0.002193288062066877,1
34,12,4,208,0,True,True,False,0.0008192374242219605,0.00028914262031363313,9.638087343787771e-05,0.005011805418769641,0.0,3.0,6,0,13,0,59,0.0009552462152842022,1
99,18,0,189,0,True,True,False,0.002379260379807129,0.00043259279632856893,0.0,0.004542224361449973,0.0,18.0,11,0,14,0,57,0.0010189818517304418,1
47,22,0,192,0,True,True,False,0.0024473797444090825,0.0011455820080212727,0.0,0.00999780661545838,0.0,22.0,11,4,17,0,56,0.001202585920192902,1
46,39,222,165,0,True,True,False,0.0019912233703634347,0.0016882111183516074,0.009609817135232228,0.007142431654564493,0.0,0.17567567567567569,14,0,14,0,41,0.0001668207949700352,1
16,10,0,103,0,True,True,False,0.0004441687890442005,0.00027760549315262534,0.0,0.0028593365794720407,0.0,10.0,15,0,12,0,47,0.0016785572226117051,1
223,28,163,147,0,False,True,False,0.00462859089474646,0.0005811683634659232,0.0033832301158909102,0.003051133908196097,0.0,0.17177914110429449,15,0,13,0,62,0.0018194985569617433,1
50,56,22,303,0,True,True,False,0.0011434393022906164,0.0012806520185654905,0.0005031132930078712,0.006929242171881136,0.0,2.5454545454545454,9,4,13,0,60,0.0006708130170840083,1
656,37,0,685,15,True,True,False,0.021435064887089145,0.001208989940277894,0.0,0.022382651597036684,0.0004901310568694164,37.0,14,2,14,0,73,0.0014639135558780572,1
26,7,0,104,0,True,True,False,0.00045408128917636656,0.00012225265477825253,0.0,0.0018163251567054662,0.0,7.0,7,0,17,0,71,0.0005205318920717902,1
19,6,0,104,0,True,True,False,0.00029579298822202484,9.34083120701131e-05,0.0,0.0016190774092152938,0.0,6.0,12,0,10,0,47,0.001981076915117608,1
111,40,0,605,0,True,True,False,0.001859619770023578,0.000670133250458947,0.0,0.010135765413191574,0.0,40.0,10,1,14,0,50,0.00068644804901653,1
137,86,650,607,0,False,True,False,0.0024193184758270056,0.0015186962694972443,0.011478518315967546,0.010719170181218922,0.0,0.13230769230769232,13,0,14,0,59,0.0021715845471035316,1
27,6,31,160,0,True,True,False,0.0006505649172427211,0.00014456998160949358,0.0007469449049823834,0.0038551995095864955,0.0,0.1935483870967742,8,0,11,0,56,0.0012338625187951204,1
24,11,0,67,0,True,True,False,0.0005432992936203684,0.00024901217624266885,0.0,0.0015167105280235284,0.0,11.0,15,0,15,0,41,0.0030666343060077026,1
51,16,5,269,0,True,True,False,0.001875553433832896,0.0005884089204181635,0.00018387778763067605,0.009892624974530372,0.0,3.2,13,0,13,0,78,0.0018020362003122522,1
986,125,543,3133,4,False,False,False,0.01824918174943424,0.002313537240039838,0.010050005770733056,0.057986497384358494,7.403319168127482e-05,0.2302025782688766,10,0,13,0,98,0.0009728401710815663,1
32,7,0,130,0,True,True,False,0.000653381777886642,0.00014292726391270294,0.0,0.002654363472664483,0.0,7.0,9,4,11,0,61,0.0007868825621722942,1
76,46,422,404,0,False,True,False,0.001228925952405261,0.0007438236027716053,0.006823773051513423,0.00653271164173323,0.0,0.10900473933649289,7,0,9,0,73,0.0028039709520866667,1
62,18,101,272,0,True,True,False,0.0008450887500695154,0.00024534834679437544,0.0013766768347906622,0.0037074861293372287,0.0,0.1782178217821782,9,0,18,0,57,0.0015423121797336734,1
18,24,0,108,0,True,True,False,0.00036557104891670665,0.00048742806522227553,0.0,0.00219342629350024,0.0,24.0,10,0,13,0,38,0.0019343700675467682,1
27,16,0,181,0,True,True,False,0.0005898929597349444,0.0003495661983614485,0.0,0.003954467618963886,0.0,16.0,8,0,14,0,55,0.0005314926142312869,1
84,25,0,233,0,True,True,False,0.003284299737444999,0.0009774701599538688,0.0,0.009110021890770056,0.0,25.0,12,0,17,0,41,0.001284397532191919,1
56,17,0,264,0,False,True,False,0.0009519146455156268,0.00028897408881724387,0.0,0.004487597614573669,0.0,17.0,14,0,14,0,72,0.002695384321661664,1
