statuses_count,followers_count,friends_count,favourites_count,listed_count,default_profile,profile_use_background_image,verified,tweet_freq,followers_growth_rate,friends_growth_rate,favourites_growth_rate,listed_growth_rate,followers_friends_ratio,screen_name_length,num_digits_in_screen_name,name_length,num_digits_in_name,description_length,screen_name_likelihood,is_bot
2177,208,332,265,1,False,False,False,0.1315141405305414,0.012565430055283697,0.02005635951131821,0.016008841176202788,6.041072141963316e-05,0.6265060240963856,8,4,15,0,21,0.0004073637704142742,0
2660,330,485,3972,5,True,True,False,0.3138010528851116,0.0389302058090552,0.057215605507247795,0.46857811355626444,0.0005898516031675031,0.6804123711340206,8,4,5,0,48,0.000813902959611814,0
1254,166,177,1185,0,False,True,False,0.035843628312721934,0.0047448503189089644,0.005059268111125823,0.03387137125245255,0.0,0.9378531073446328,9,2,8,0,34,0.00032315588258645926,0
202968,2248,981,60304,101,False,True,False,5.013302784414864,0.05552552451304942,0.024230667058408133,1.4895067750155393,0.0024946966084599606,2.291539245667686,11,0,17,0,58,0.0030538064172289975,0
82,21,79,5,0,True,True,False,0.0402728348133009,0.010313774769259985,0.038799438417692324,0.0024556606593476157,0.0,0.26582278481012656,15,8,8,0,13,0.00012416967992232472,0
12915,641,1066,1568,7,False,False,False,0.9786588219039227,0.04857300076193685,0.08077818847460949,0.11881819843169576,0.0005304383858557847,0.6013133208255159,12,4,2,0,151,0.0007211069947890414,0
13676,1042,2000,19012,7,True,True,False,1.0000291882361536,0.07619409287379877,0.14624585964260803,1.3902131417626318,0.000511860508749128,0.521,15,1,9,0,37,0.0018145205975409373,0
61294,561,118,590,4,False,True,False,1.6698111877540278,0.015283128468202591,0.0032146330824383345,0.016073165412191674,0.00010897061296401134,4.754237288135593,15,1,7,0,152,0.0018159317563723773,0
4854,337,256,1407,4,True,True,False,0.3356287349702309,0.023301788975065473,0.01770106224812095,0.09728669759025851,0.00027657909762688986,1.31640625,13,1,13,0,3,0.0029042316918885757,0
2408,421,338,2227,5,True,True,False,0.1331193362607978,0.023273770999084665,0.01868535533893258,0.12311327319468301,0.0002764105819368725,1.2455621301775148,8,1,12,0,77,0.0006405152487416403,0
24581,335,276,10570,4,False,False,False,0.7797572921761454,0.010626853784590079,0.008755258640438393,0.3353010283675138,0.0001268878063831651,1.213768115942029,15,2,13,0,13,0.0008295208767594747,0
2132,232,225,101,56,False,True,False,0.04030927918377869,0.004386375595983422,0.00425402805644944,0.0019095859275617484,0.0010587803162718605,1.031111111111111,13,1,20,1,119,0.0012280808449172545,0
10354,1948,2096,3,88,False,True,False,0.19127461709309831,0.03598637764123581,0.03872045561397857,5.542049944748841e-05,0.0016256679837929934,0.9293893129770993,7,2,13,0,130,0.0001301497526932086,0
18484,271,216,8487,0,False,True,False,1.1451504687039893,0.016789427451784304,0.013381979075960922,0.5258002611929645,0.0,1.2546296296296295,6,1,10,0,22,0.0013317932000224922,0
88,16,74,397,0,False,True,False,0.0026821980155544625,0.00048767236646444774,0.002255484694898071,0.01210037059289911,0.0,0.21621621621621623,9,3,8,0,131,0.0016446334290081816,0
2418,1190,355,1092,11,False,True,False,0.10592345348813156,0.05212940845776533,0.015551210086140075,0.04783639834947877,0.0004818684815423685,3.352112676056338,8,2,6,2,49,0.0002381344927412821,0
10839,7842,7836,8329,34,False,True,False,0.2489306220434967,0.18010092610619993,0.17996312891713628,0.19128546461853344,0.0007808507380273908,1.0007656967840735,11,0,14,0,115,0.0028149166296422105,0
4774,552,787,4029,11,True,True,False,0.42578270559262943,0.04923168275809205,0.07019082306271457,0.3593377714354219,0.000981066141918501,0.7013977128335451,13,1,20,0,21,0.0008870148246976692,0
36,223,166,864,2,False,True,False,0.0033738999680312564,0.020899435913082506,0.01555742763036635,0.08097359923275016,0.0001874388871128476,1.3433734939759037,11,1,15,1,95,0.00030984260372057386,0
9412,303,325,7304,2,False,True,False,0.24471930024863678,0.007878235016504137,0.008450252080408728,0.18990966521632416,5.200155126405371e-05,0.9323076923076923,8,3,14,0,82,0.0009173825388050779,0
55052,1978,197,7274,7,True,True,False,1.7345916802857393,0.062323300581362935,0.006207123465383467,0.22919094460507278,0.0002205576865872298,10.040609137055837,13,4,16,2,80,0.001019843574096701,0
69809,1605,969,12583,2,False,True,False,1.3657700300767068,0.03140083511113344,0.018957887366160938,0.2461786343946368,3.912876649362422e-05,1.6563467492260062,10,3,13,0,40,0.00035087223745725965,0
7207,212,150,1877,0,True,True,False,0.4757997059508963,0.013996050737004304,0.009902866087503046,0.1239178643082881,0.0,1.4133333333333333,8,3,5,0,3,0.0007157738229124157,0
