statuses_count,followers_count,friends_count,favourites_count,listed_count,default_profile,profile_use_background_image,verified,tweet_freq,followers_growth_rate,friends_growth_rate,favourites_growth_rate,listed_growth_rate,followers_friends_ratio,screen_name_length,num_digits_in_screen_name,name_length,num_digits_in_name,description_length,screen_name_likelihood,is_bot
39411,651238,665,13561,1761,False,False,True,0.46658335273654244,7.709949239284475,0.007872876343401607,0.16054748284641984,0.02084832367027102,979.3052631578947,11,0,11,0,117,0.0023225591707399314,0
41187,265102,943,11365,783,False,False,True,0.5356097168942361,3.447476319423502,0.012263091825849531,0.14779431452892886,0.010182397560594043,281.12619300106047,13,0,19,0,40,0.005185564170977658,0
310,2724932,14,76,3164,True,True,True,0.008600238445464054,75.59698370217825,0.0003883978652790218,0.0021084455543718328,0.08777791755305893,194638.0,14,0,12,0,86,0.00209310594631589,0
16689,727503,293,111,1153,False,True,True,0.2131157913277001,9.290093926435125,0.0037415619185700837,0.0014174517848507826,0.01472362079218876,2482.9453924914674,15,2,14,0,149,0.0008768492463723465,0
4977,1845847,686,6215,12258,False,True,True,0.06526859998550678,24.20651988696961,0.00899623459715846,0.0815037872031193,0.16075195873464782,2690.7390670553937,10,0,11,0,13,0.0016363485462899895,0
9290,1001741,153,2841,1754,False,True,True,0.14049769523117617,15.149871013840006,0.0023139017621496183,0.04296597977952331,0.02652669078961066,6547.326797385621,13,0,11,0,20,0.00011998370388652913,0
9379,817223,1429,297,2390,False,True,True,0.13069672093073664,11.38803351841128,0.019913169230197536,0.004138706271076744,0.033304740699910504,571.8845346396081,11,0,11,0,158,0.0017019373485749729,0
16830,3677637,425,23231,6073,False,False,True,0.2505301478100581,54.74503512785138,0.006326518884092377,0.34581496516788235,0.09040223337198354,8653.263529411764,4,2,15,0,37,6.610503998483237e-05,0
13365,560848,143465,35,17429,True,True,False,0.43426980691917066,18.223670233520615,4.661617497168636,0.0011372572571770275,0.5663216210096689,3.9093019203290003,7,0,3,0,0,0.0035953472577474315,0
4845,3155561,152,1093,8671,False,True,True,0.066515721005151,43.321860699842176,0.002086767717808659,0.01500550733924253,0.11904186105999265,20760.269736842107,13,0,18,0,17,0.001383169717238562,0
64323,2054259,2326,2851,2359,False,False,True,0.8004890515519328,25.56491206181338,0.02894668367317749,0.03548022147559288,0.02935736319218646,883.1723989681857,14,0,7,0,7,0.0028650086141580166,0
710,2214186,109,35,1584,False,True,True,0.019380016882451324,60.43797473364418,0.002975242028432668,0.0009553529449095724,0.04323654470676465,20313.633027522937,9,0,10,0,72,0.0017727848108818195,0
42179,452250,1135,1824,366,False,False,False,0.5391661734217938,5.781026148794572,0.014508490168892958,0.023315846756000663,0.004678508724065922,398.45814977973566,11,0,12,0,159,0.00483929354372434,0
982,210069,59,168,580,False,True,True,0.013311021081905726,2.8474876656363075,0.0007997456658171465,0.002277241895886112,0.007861906545321101,3560.491525423729,12,0,13,0,23,0.005125992414730744,0
18968,16415,105,202,53,False,True,False,0.2809660556789494,0.24314939919706632,0.0015553266473159893,0.0029921522167412366,0.0007850696410261661,156.33333333333334,10,0,20,0,74,0.0021932583286795046,0
9850,1175,2610,156,40,False,False,False,0.12600808600923905,0.01503142142749806,0.03338894461767654,0.001995661057608253,0.0005117079634892956,0.4501915708812261,12,0,16,0,141,0.0009085796780761603,0
5279,47694,622,3167,20,False,True,False,0.06757984998051358,0.6105613496818745,0.007962619186944393,0.04054278933288247,0.00025603277128438565,76.67845659163987,10,0,10,0,39,0.0024081663377506814,0
9599,3342223,336,5,9754,True,True,True,0.22392665555090233,77.96779023807724,0.007838249428597061,0.00011664061649698006,0.2275425146623087,9947.092261904761,12,0,6,0,22,0.0035513672655909457,0
26039,3584339,633,788,1674,False,True,True,0.38444829219192295,52.92035051987039,0.009345818539785984,0.01163428911429914,0.02471548220474208,5662.462875197472,7,0,4,0,132,0.0017578183096192857,0
61222,891846,1777,23945,3662,False,True,True,0.9461016307434351,13.782250742739695,0.027461085848732223,0.3700369727900355,0.05659116284640259,501.88294879009567,13,0,14,0,153,0.0025902005185148213,0
18437,122554,1738,2836,309,False,True,True,0.25581802230744316,1.7004676414745559,0.02411518808755959,0.03935021485403855,0.0042874528878342425,70.51438434982738,9,0,10,0,99,0.0015654522864648377,0
27634,4746750,135,6648,18306,False,False,True,0.3508109307890746,60.25952760089165,0.001713811813582003,0.08439571064217152,0.2323928819217196,35161.11111111111,9,0,10,0,136,0.0020204717183828764,0
761,1973043,99,1211,614,True,True,True,0.012836320703974639,33.280700014102806,0.001669902430609053,0.020426786297652152,0.010356768610039984,19929.727272727272,5,0,13,0,151,0.0010803651013545873,0
18106,158094,1985,7155,179,True,True,True,0.2729386021428739,2.383185428431211,0.029922850174174564,0.10785793098046298,0.002698332584975943,79.64433249370278,13,0,13,0,90,0.003515746966047743,0
